2015-10-24 09:41:55, 7.5
2015-10-24 09:48:02, 15
2015-10-24 09:54:09, 9.5
2015-10-24 10:00:17, 10
2015-10-24 10:06:25, 11.5
2015-10-24 10:12:33, 6.5
2015-10-24 10:18:40, 5.5
2015-10-24 10:24:50, 7.5
2015-10-24 10:30:57, 10.5
2015-10-24 10:37:05, 7
2015-10-24 10:43:13, -6.5
2015-10-24 10:49:21, 6.5
2015-10-24 10:55:29, 3
2015-10-24 11:01:37, 13
2015-10-24 11:07:45, 10
2015-10-24 11:13:53, 8
2015-10-24 11:20:03, 8.5
2015-10-24 11:26:12, 7
2015-10-24 11:32:20, 10.5
2015-10-24 11:38:28, 6
2015-10-24 11:44:36, 8
2015-10-24 11:50:43, 7.5
2015-10-24 11:56:51, 1
2015-10-24 12:02:59, -0.5
2015-10-24 12:09:07, 10.5
2015-10-24 12:15:15, 12.5
2015-10-24 12:21:24, -5.5
2015-10-24 12:27:32, 2
2015-10-24 12:33:40, -11
2015-10-24 12:39:48, 9
2015-10-24 12:45:56, -7.5
2015-10-24 12:52:04, 7
2015-10-24 12:58:12, 8.5
2015-10-24 13:04:19, 7.5
2015-10-24 13:10:28, 2
2015-10-24 13:16:37, 10.5
2015-10-24 13:22:44, -5
2015-10-24 13:28:51, -10
2015-10-24 13:34:59, -1
2015-10-24 13:41:06, -5.5
2015-10-24 13:47:14, -5.5
2015-10-24 13:53:22, -10.5
2015-10-24 13:59:30, 0
2015-10-24 14:05:38, -1
2015-10-24 14:11:45, -1.5
2015-10-24 14:17:53, -11.5
2015-10-24 14:24:00, -11
2015-10-24 14:30:08, 3.5
2015-10-24 14:36:15, -8
2015-10-24 14:42:23, -6
2015-10-24 14:48:31, -4.5
2015-10-24 14:54:38, -4.5
2015-10-24 15:00:46, -2
2015-10-24 15:06:54, 1
2015-10-24 15:13:01, -2
2015-10-24 15:19:09, -1
2015-10-24 15:25:17, -1
2015-10-24 15:31:25, -0.5
2015-10-24 15:37:32, -4.5
2015-10-24 15:43:40, -2
2015-10-24 15:49:47, -5.5
2015-10-24 15:55:55, -2
2015-10-24 16:02:03, -4
2015-10-24 16:08:11, 0.5
2015-10-24 16:14:19, -2.5
2015-10-24 16:20:27, -3.5
2015-10-24 16:26:35, 6.5
2015-10-24 16:32:43, -11.5
