2015-10-24 09:43:03, 9.5
2015-10-24 09:49:10, 7
2015-10-24 09:55:18, 10
2015-10-24 10:01:25, 12.5
2015-10-24 10:07:33, 4.5
2015-10-24 10:13:41, 8.5
2015-10-24 10:19:49, 2
2015-10-24 10:25:58, 2
2015-10-24 10:32:06, 5.5
2015-10-24 10:38:13, 0
2015-10-24 10:44:21, -1.5
2015-10-24 10:50:29, 0
2015-10-24 10:56:37, 3
2015-10-24 11:02:45, 13
2015-10-24 11:08:53, 7
2015-10-24 11:15:02, 9.5
2015-10-24 11:21:12, 0.5
2015-10-24 11:27:20, 0
2015-10-24 11:33:28, 0
2015-10-24 11:39:36, 0
2015-10-24 11:45:44, 0
2015-10-24 11:51:51, -2
2015-10-24 11:57:59, 0
2015-10-24 12:04:07, 3.5
2015-10-24 12:10:15, 7
2015-10-24 12:16:24, 5.5
2015-10-24 12:22:32, 0
2015-10-24 12:28:40, 0
2015-10-24 12:34:48, 0
2015-10-24 12:40:56, 0
2015-10-24 12:47:04, 1
2015-10-24 12:53:12, 0
2015-10-24 12:59:20, 0
2015-10-24 13:05:28, 0
2015-10-24 13:11:37, 0
2015-10-24 13:17:45, 0
2015-10-24 13:23:52, 0
2015-10-24 13:30:00, 0
2015-10-24 13:36:07, 0
2015-10-24 13:42:15, 0
2015-10-24 13:48:22, 0
2015-10-24 13:54:30, 0
2015-10-24 14:00:38, 0
2015-10-24 14:06:46, 0
2015-10-24 14:12:53, 0
2015-10-24 14:19:01, 0
2015-10-24 14:25:08, 0
2015-10-24 14:31:16, 9.5
2015-10-24 14:37:24, 0
2015-10-24 14:43:31, 0
2015-10-24 14:49:39, 0
2015-10-24 14:55:46, 0
2015-10-24 15:01:54, 0
2015-10-24 15:08:02, 0
2015-10-24 15:14:10, 0
2015-10-24 15:20:18, 0
2015-10-24 15:26:25, -6
2015-10-24 15:32:33, 0
2015-10-24 15:38:41, 0
2015-10-24 15:44:48, 0
2015-10-24 15:50:56, 0
2015-10-24 15:57:04, -6.5
2015-10-24 16:03:12, 0
2015-10-24 16:09:20, -2.5
2015-10-24 16:15:28, 12
2015-10-24 16:21:36, 4
2015-10-24 16:27:44, 10.5
2015-10-24 16:33:52, -3.5
2015-10-24 16:39:59, 3
2015-10-24 16:46:07, 0.5
2015-10-24 16:52:15, 7.5
2015-10-24 16:58:23, 14
2015-10-24 17:04:30, 12.5
2015-10-24 17:10:39, 15.5
2015-10-24 17:16:47, 29
2015-10-24 17:22:55, 26
2015-10-24 17:29:03, 16.5
2015-10-24 17:35:10, 15
2015-10-24 17:41:18, 17.5
2015-10-24 17:47:25, 17
2015-10-24 17:53:33, 14.5
2015-10-24 17:59:41, 12
2015-10-24 18:05:49, 13
2015-10-24 18:11:58, 12.5
2015-10-24 18:18:07, 4
2015-10-24 18:24:15, 3
2015-10-24 18:30:23, 4
2015-10-24 18:36:31, 2.5
2015-10-24 18:42:38, 7
2015-10-24 18:48:46, 11.5
2015-10-24 18:54:54, 12
2015-10-24 19:01:02, 19
2015-10-24 19:07:10, 15
2015-10-24 19:13:19, 20
2015-10-24 19:19:27, 14.5
2015-10-24 19:25:35, 12.5
2015-10-24 19:31:43, 13.5
2015-10-24 19:37:51, 14
2015-10-24 19:43:59, 13.5
2015-10-24 19:50:07, 14
2015-10-24 19:56:15, 11.5
2015-10-24 20:02:24, 10
2015-10-24 20:08:32, 13.5
2015-10-24 20:14:40, 13.5
2015-10-24 20:20:47, 14.5
2015-10-24 20:26:55, 12.5
2015-10-24 20:33:03, 11.5
2015-10-24 20:39:11, 11.5
2015-10-24 20:45:18, 14
2015-10-24 20:51:26, 16
2015-10-24 20:57:35, 14
2015-10-24 21:03:43, 15
2015-10-24 21:09:51, 14.5
2015-10-24 21:15:59, 16.5
2015-10-24 21:22:07, 15
2015-10-24 21:28:14, 15
2015-10-24 21:34:22, 14
2015-10-24 21:40:29, 13.5
2015-10-24 21:46:37, 14.5
2015-10-24 21:52:46, 15
2015-10-24 21:58:55, 18.5
2015-10-24 22:05:04, 18
2015-10-24 22:11:11, 20.5
2015-10-24 22:17:19, 22.5
2015-10-24 22:23:27, 20
2015-10-24 22:29:35, 16.5
2015-10-24 22:35:43, 18.5
2015-10-24 22:41:52, 17.5
2015-10-24 22:47:59, 24.5
2015-10-24 22:54:08, 32.5
2015-10-24 23:00:15, 31
2015-10-24 23:06:23, 26
2015-10-24 23:12:31, 26
2015-10-24 23:18:39, 28.5
2015-10-24 23:24:47, 28
2015-10-24 23:30:54, 23
2015-10-24 23:37:02, 32
2015-10-24 23:43:10, 30.5
2015-10-24 23:49:18, 28
2015-10-24 23:55:26, 22
2015-10-25 00:01:34, 19
2015-10-25 00:13:49, 32
2015-10-25 00:19:56, 23.5
2015-10-25 00:26:04, 30
2015-10-25 00:32:12, 27.5
2015-10-25 00:38:21, 31.5
2015-10-25 08:02:37, 18
2015-10-25 08:08:45, 22.5
2015-10-25 08:14:53, 22.5
2015-10-25 08:21:01, 20.5
2015-10-25 08:27:09, 14.5
2015-10-25 08:33:18, 14.5
2015-10-25 08:39:27, 13.5
2015-10-25 08:45:35, 11
2015-10-25 08:51:43, 8.5
2015-10-25 08:57:51, 8.5
2015-10-25 09:03:59, 8.5
2015-10-25 09:10:07, 7.5
2015-10-25 09:16:15, 8
2015-10-25 09:22:23, 5.5
2015-10-25 09:28:32, 7
2015-10-25 09:34:41, 9
2015-10-25 09:40:48, 12.5
2015-10-25 09:46:56, 12
2015-10-25 09:53:04, 14.5
2015-10-25 09:59:12, 14.5
