2015-10-24 17:27:54, 11, 0.5, -0.3010299956639812
2015-10-24 17:34:02, 8.5, 0.5, -0.3010299956639812
2015-10-24 17:40:09, 6.5, 0.5, -0.3010299956639812
2015-10-24 17:46:17, 9, 1, 0
2015-10-24 17:52:25, 6, 0.5, -0.3010299956639812
2015-10-24 22:16:11, 25.5, 0.5, -0.3010299956639812
2015-10-24 22:22:19, 26, 0.5, -0.3010299956639812
2015-10-24 22:28:27, 21, 0.5, -0.3010299956639812
2015-10-24 22:34:35, 19.5, 0.5, -0.3010299956639812
2015-10-24 22:46:51, 25, 0.5, -0.3010299956639812
2015-10-24 22:52:59, 31, 3, 0.47712125471966244
2015-10-24 22:59:07, 34, 6, 0.7781512503836436
2015-10-24 23:05:15, 29, 3.5, 0.5440680443502757
2015-10-24 23:11:23, 24, 2.5, 0.3979400086720376
2015-10-24 23:17:31, 29, 3, 0.47712125471966244
2015-10-24 23:23:38, 28, 3.5, 0.5440680443502757
2015-10-24 23:29:46, 24.5, 2.5, 0.3979400086720376
2015-10-24 23:35:54, 29.5, 2.5, 0.3979400086720376
2015-10-24 23:42:01, 31, 4, 0.6020599913279624
2015-10-24 23:48:09, 30.5, 5.5, 0.7403626894942439
2015-10-24 23:54:18, 27.5, 4.5, 0.6532125137753437
2015-10-25 00:00:26, 24, 3, 0.47712125471966244
2015-10-25 00:12:41, 27, 3, 0.47712125471966244
2015-10-25 00:18:48, 29.5, 2.5, 0.3979400086720376
2015-10-25 00:24:56, 26, 4, 0.6020599913279624
2015-10-25 00:31:04, 30, 4, 0.6020599913279624
2015-10-25 00:37:12, 32, 4.5, 0.6532125137753437
2015-10-25 08:01:29, 21.5, 1, 0
2015-10-25 08:07:36, 22, 1.5, 0.17609125905568124
2015-10-25 08:13:45, 24.5, 2, 0.3010299956639812
2015-10-25 08:19:53, 25.5, 2, 0.3010299956639812
2015-10-25 08:26:01, 21, 1.5, 0.17609125905568124
2015-10-25 08:32:09, 17, 0.5, -0.3010299956639812
2015-10-25 08:44:27, 16.5, 1, 0
2015-10-25 08:50:35, 12.5, 1, 0
2015-10-25 08:56:43, 12, 0.5, -0.3010299956639812
2015-10-25 09:02:51, 12, 0.5, -0.3010299956639812
2015-10-25 09:08:58, 9.5, 0.5, -0.3010299956639812
2015-10-25 09:15:07, 11, 1, 0
2015-10-25 09:21:15, 9.5, 0.5, -0.3010299956639812
2015-10-25 09:33:32, 3, 0.5, -0.3010299956639812
2015-10-25 09:39:40, 11, 0.5, -0.3010299956639812
2015-10-25 09:45:48, 12.5, 0.5, -0.3010299956639812
2015-10-25 09:51:56, 16.5, 1, 0
2015-10-25 09:58:04, 18, 1, 0
2015-10-25 10:04:12, 15, 1.5, 0.17609125905568124
